NU_INSCRICAO,Q001,Q002,Q005,Q006,Q007
210056904220,E,E,4,E,A
210056232185,E,G,3,E,A
210054547400,E,D,1,B,A
210055207816,H,H,3,C,A
210056653516,C,E,4,F,A
210056803363,F,E,4,E,A
210058017588,E,E,2,B,A
210056543850,D,D,5,E,A
210054560432,C,E,4,G,A
210057788138,C,C,4,B,A
210055316064,B,B,2,H,A
210057798585,D,C,3,D,A
210055705344,D,D,4,E,A
210055553512,E,E,3,B,A
210056948409,B,E,2,B,A
210057495632,C,H,4,C,A
210055309566,C,G,3,I,A
210057394201,E,C,5,C,A
210054549610,E,B,3,D,A
210057791711,A,C,1,D,A
210057816254,H,E,3,B,A
210055588234,D,D,4,G,A
210055637128,E,E,4,I,A
210057043458,F,E,5,E,A
210055603438,E,E,4,B,A
210055492146,H,B,6,D,A
210055689676,A,B,5,C,A
210056701300,C,C,4,E,A
210057833987,E,E,3,J,A
210055305966,D,E,4,H,D
210055665843,C,F,4,H,B
210055702906,D,D,4,D,A
210057832159,G,E,4,M,A
210057096932,B,C,3,B,A
210055571472,F,H,2,C,A
210055730456,E,E,5,H,D
210054551963,C,C,8,C,A
210055610469,B,E,1,C,A
210057317570,F,G,4,H,A
210057755705,E,E,5,E,A
210056483222,D,E,4,E,A
210054558467,B,D,3,A,A
210056588771,F,G,3,H,A
210054572544,F,E,4,G,A
210057937877,E,F,6,D,A
210054545699,G,G,2,B,A
210056270699,E,G,2,E,A
210055531872,B,F,7,N,A
210057318325,E,G,5,E,A
210057567291,E,E,6,B,A
210057336312,E,C,4,C,A
210056662087,H,E,4,C,A
210055435557,H,H,5,A,A
210054558592,C,E,4,C,A
210056627227,C,C,3,G,A
210056231248,H,C,6,C,A
210057767149,E,E,3,D,A
210057996039,D,D,4,B,A
210055172684,H,F,5,G,A
210055382203,D,E,3,G,A
210056638134,C,C,3,B,A
210056806332,A,B,1,B,A
210056447635,B,D,3,B,A
210055677801,B,C,3,C,A
210057312926,E,E,2,C,A
210055509955,B,B,4,H,A
210057335889,C,C,4,B,A
210055494676,E,E,3,C,A
210056874855,G,E,4,D,D
210055760552,E,H,2,B,A
210057600594,C,B,4,E,A
210056225530,E,E,4,G,A
210055679557,C,E,3,H,A
210057575420,B,E,2,C,A
210056477529,E,E,4,D,A
210054662681,F,E,5,C,A
210055658100,E,E,4,H,A
210055530813,D,D,5,C,A
210057331486,E,E,3,F,A
210055772058,D,E,3,D,A
210057838794,H,C,2,A,A
210056620026,E,D,3,G,A
210056953959,B,E,5,B,A
210055695784,E,F,4,D,A
210057569776,B,A,3,A,A
210057150904,E,G,3,I,A
210055026866,B,E,4,C,A
210056237082,B,C,4,D,A
210055732094,E,D,5,D,A
210056644251,E,E,4,O,A
210057847423,B,B,4,B,B
210055782872,D,E,4,D,A
210056653989,C,C,4,L,A
210056895054,G,G,3,Q,B
210055480779,E,E,4,F,A
210057999363,C,C,7,B,A
210055506486,C,C,4,E,A
210056891028,D,G,5,H,B
210055518475,B,B,3,G,A
210057844350,C,G,5,C,A
210056691798,H,E,5,H,A
210054644558,G,G,5,H,B
210057821213,F,F,2,B,A
210056591677,H,G,3,D,A
210055511978,B,E,3,B,A
210056905576,H,E,3,D,A
210055649991,E,E,4,C,A
210055721589,H,E,5,D,A
210055566980,H,D,2,D,A
210056577374,C,E,5,H,A
210055449827,E,F,3,F,A
210055742585,F,F,3,H,A
210056938996,H,E,4,C,A
210054509246,F,D,4,B,A
210057066979,D,E,1,A,A
210055476947,G,C,3,M,A
210055464138,G,D,4,G,A
210055733528,E,E,3,B,A
210057577877,E,G,4,K,A
210057782098,E,G,4,G,A
210057848148,G,G,3,C,A
210056357125,B,D,4,E,A
210055514264,E,G,3,F,A
210057131880,E,E,4,H,A
210056440782,E,D,3,C,A
210055635410,F,F,3,D,A
210056918322,E,E,2,B,A
210057338001,B,D,4,B,A
210057820675,G,G,4,P,A
210057096677,B,E,4,B,A
210055442643,B,C,3,E,A
210055659595,B,C,4,C,A
210056594842,B,C,3,A,A
210054555057,E,F,4,M,D
210056541805,G,D,4,H,A
210056362709,D,D,2,I,A
210055777826,C,E,3,B,A
210057369725,C,C,3,F,A
210057599247,E,B,4,D,A
210056934046,B,C,4,B,A
210055685658,G,G,4,P,B
210055666040,G,F,3,H,A
210055290949,C,E,2,C,A
210055252287,C,F,2,L,B
210054544982,F,G,6,L,A
210054552817,E,D,3,E,A
210055716869,C,C,3,B,A
210055576042,F,E,3,E,A
210055296894,A,A,4,A,A
210055478245,B,C,2,A,A
210055061152,F,E,3,G,A
210055710903,E,E,2,C,A
210057123025,E,E,3,F,A
210057046270,H,C,3,O,A
210055482289,G,G,3,D,A
210055350121,B,B,3,D,A
210055619713,E,G,4,I,A
210055349027,B,D,4,G,A
210056662758,G,G,5,J,A
210057152361,F,F,4,F,A
210055477064,B,B,4,C,A
210056934509,E,E,5,D,A
210055577091,D,G,6,D,A
210057307958,G,G,3,O,B
210057783446,D,E,4,H,A
210055696474,A,B,4,D,A
210056894481,E,F,4,G,A
210055308177,E,C,3,D,A
210057742578,E,E,3,D,A
210057764289,F,F,4,M,B
210055406434,A,E,3,F,A
210055502151,H,H,6,E,A
210057815904,F,G,5,F,A
210057762770,H,G,5,O,C
210055691594,E,E,4,G,A
210055714257,H,E,2,D,A
210057401163,E,D,2,B,A
210054603968,A,A,3,C,A
210055724169,H,H,6,H,A
210055583610,E,D,4,D,A
210054551746,C,D,2,C,A
210055721849,E,E,5,E,A
210054594058,D,C,1,Q,B
210057936452,C,E,4,D,A
210056575327,E,E,4,H,A
210057784416,F,G,5,B,A
210055642375,B,B,2,C,A
210057347822,E,E,3,F,A
210055712029,D,C,3,E,A
210055686713,G,E,3,F,A
210055227287,H,D,4,E,A
210055717703,E,E,5,F,A
210055676334,B,C,4,B,A
210055212945,D,F,5,Q,B
210055311108,B,F,5,G,A
210056235248,B,B,4,B,A
210055342523,E,E,6,F,A
210055313482,C,F,4,E,A
210057373310,E,G,3,G,A
210055544886,E,E,3,D,A
210057004053,E,F,3,J,A
210056885279,F,F,2,E,A
210056937502,E,E,4,G,A
210055773028,B,E,5,B,A
210057540733,D,D,4,D,A
210055544128,C,G,2,C,A
210057596340,E,G,3,H,A
210056950164,C,C,3,B,A
210054965914,F,F,2,O,A
210058019616,B,B,5,B,A
210056247482,F,E,4,M,A
210057599230,B,B,3,E,A
210056680960,E,E,2,D,A
210055660194,E,F,5,F,A
210057864901,D,D,3,K,A
210055787811,E,E,2,B,A
210055612005,B,A,5,B,A
210056249449,F,F,3,E,A
210057785436,D,E,4,G,A
210055648453,E,E,5,F,A
210054548299,C,E,3,E,A
210057490782,C,C,3,E,A
210054541474,E,E,4,P,C
210055782030,C,C,4,E,A
210055457000,E,E,1,B,A
210057700533,E,B,2,B,A
210057325388,E,B,3,D,A
210057152050,E,E,2,E,A
210057490694,F,D,2,B,A
210055234427,D,E,4,G,A
210055032690,B,B,3,B,A
210054980290,B,B,2,B,A
210055772910,F,F,4,F,A
210055371450,D,E,3,C,A
210054805414,B,B,4,C,A
210055782904,B,E,5,B,A
210056886932,E,E,1,B,A
210057126745,E,E,3,B,A
210055633478,B,C,4,B,A
210055016362,C,E,5,B,A
210056545311,F,E,4,C,A
210055655750,B,B,3,B,A
210055635036,B,D,3,D,A
210056467336,C,B,4,B,A
210058012645,F,E,3,F,A
210057716137,H,E,3,C,A
210055562552,B,C,4,B,A
210054541403,C,C,4,D,A
210055659821,G,G,4,L,A
210055687875,G,G,5,H,B
210057345115,C,F,3,E,A
210056581278,F,E,4,H,A
210055458596,G,F,5,H,A
210055371460,E,F,5,E,A
210056575235,C,E,2,C,A
210057500555,F,F,2,D,A
210055804681,E,E,3,D,A
210056847674,G,G,5,K,D
210055444670,E,E,4,E,D
210057669770,B,B,4,H,A
210055686708,E,E,4,J,A
210056895168,E,E,5,Q,D
210057816680,G,F,4,M,A
210055676305,G,F,4,M,A
210055780531,C,C,5,C,A
210056573595,E,G,5,E,A
210056252690,H,E,4,F,A
210056449706,G,C,2,B,A
210056076410,D,F,4,I,A
210055738923,C,E,4,C,A
210055671179,E,E,4,E,A
210056656822,E,E,3,H,A
210057791151,F,F,4,L,B
210057856431,D,D,4,B,A
210056601986,D,E,4,J,A
210055666349,F,E,4,I,A
210057840044,F,F,5,G,A
210056860091,E,E,2,G,A
210055374918,G,E,4,I,A
210055757185,C,E,4,E,A
210055764291,B,B,4,A,A
210055602878,B,E,5,C,A
210055374082,D,B,4,D,A
210055271232,F,E,5,C,A
210056248444,E,E,4,E,A
210057826541,F,E,4,E,A
210055468935,F,G,3,G,A
210056230059,E,D,3,C,A
210057778402,G,G,5,E,A
210055778568,H,C,3,D,A
210055781952,E,E,6,N,D
210055429046,E,E,5,G,A
210057107225,C,C,4,C,A
210054952540,E,E,2,C,A
210055615527,B,B,4,G,A
210056709561,E,E,3,N,A
210057760002,H,F,1,C,A
210056388932,B,A,5,B,A
210055935412,E,E,3,B,A
210056856239,F,F,4,M,A
210057832092,B,C,3,C,A
210055623386,D,G,3,C,A
210057354346,B,C,3,B,A
210057154519,E,E,2,E,A
210054552317,C,E,4,C,A
210055681667,G,E,5,O,A
210055104307,B,B,2,G,A
210055635122,E,E,3,H,A
210056542950,D,F,3,B,A
210055698930,B,E,5,F,A
210057531543,A,A,4,C,A
210055698929,B,E,5,F,A
210054709387,C,E,3,C,A
210057394511,B,C,2,A,A
210057112307,B,C,7,C,A
210056266606,H,E,3,C,A
210058002457,D,E,6,A,A
210055649988,E,E,4,C,A
210057387557,G,G,5,Q,D
210054845714,E,E,5,J,A
210054574121,E,G,4,G,A
210055258008,G,G,3,P,D
210056907767,D,G,2,N,A
210056556845,C,B,1,C,A
210056926063,E,B,4,B,A
210055865899,F,E,2,I,A
210056180429,B,B,4,C,A
210054556992,E,E,4,I,D
210055741337,G,F,4,P,B
210055367371,B,B,1,F,A
210057398237,E,G,3,F,A
210057439915,D,E,3,B,A
210054480770,G,G,4,K,A
210055746182,C,D,4,G,A
210055773188,H,H,5,E,A
210057128233,H,D,5,C,A
210054534514,C,E,4,F,A
210055692642,B,B,4,B,A
210054725140,E,C,4,I,A
210055719413,E,G,4,H,A
210055648222,D,D,4,D,A
210057769328,D,F,3,G,A
210055497389,B,B,3,D,A
210056231683,G,H,4,D,A
210055637008,E,F,4,D,C
210056229641,E,E,4,B,B
210055671385,D,D,6,D,A
210057830655,E,E,4,B,A
210055723366,D,B,4,G,A
210054541920,B,B,4,C,A
210055481453,H,H,2,E,A
210055016624,G,D,4,D,A
210054541961,E,G,3,N,B
210054567135,E,E,4,D,A
210057567670,H,E,2,C,A
210055632173,B,B,3,B,A
210055644851,B,C,4,B,A
210057389279,C,C,3,C,A
210055377484,F,F,4,H,A
210056882171,B,C,2,A,A
210057813021,D,E,3,D,A
210057769381,H,F,3,B,A
210056920930,F,G,4,H,A
210057932766,F,E,4,E,A
210056598140,H,H,1,E,A
210056673489,E,D,3,C,A
210054949408,C,C,4,D,A
210056709620,E,G,3,G,A
210057936526,E,E,4,G,A
210055747783,B,C,4,D,A
210056933797,E,F,5,G,A
210057087078,E,E,4,E,A
210055706682,B,D,4,E,A
210055366596,F,F,3,E,A
210056917267,E,C,3,E,A
210055487924,E,E,4,C,A
210055611831,F,F,5,G,A
210054536875,E,E,3,C,A
210055792184,E,G,3,L,A
210055764027,E,C,3,D,A
210055593422,E,D,4,K,A
210056449554,D,D,3,C,A
210057129325,F,F,4,E,A
210057838801,E,F,4,F,A
210055727681,D,E,2,C,A
210056229217,C,E,4,J,A
210055743899,A,E,3,B,A
210057646087,B,B,2,D,A
210057689394,E,F,3,E,A
210056366378,A,C,5,E,A
210057292169,E,E,3,H,A
210054545721,E,F,4,G,A
210056218891,E,F,2,F,A
210057122841,E,E,4,H,A
210055659984,G,F,4,N,B
210056647278,E,F,2,C,A
210055453869,E,E,3,I,A
210056474964,A,B,3,B,A
210054565937,E,E,4,F,A
210056582210,E,E,6,D,A
210057285252,E,F,5,Q,A
210056648763,B,E,4,B,A
210057303785,G,G,3,H,B
210056945713,D,C,4,B,A
210055747096,D,F,5,G,A
210055656126,F,F,3,J,A
210056576287,E,B,3,D,A
210055926882,H,H,5,K,B
210055561934,H,C,2,B,A
210056461926,F,F,4,K,A
210055662787,F,F,3,D,A
210055772629,F,F,4,L,B
210054560499,D,D,4,C,A
210056482898,C,C,4,B,A
210055670379,D,C,2,C,A
210057345536,E,E,5,N,A
210057813805,E,F,2,E,A
210054572103,D,E,4,H,A
210057595920,E,E,3,H,B
210057387100,E,G,4,O,C
210056234059,E,G,4,E,A
210055489370,D,G,4,G,A
210055593997,E,B,2,C,A
210057354404,B,C,4,C,A
210056661333,C,C,4,E,A
210056950457,E,E,3,B,A
210057974052,E,E,2,F,A
210055550797,B,D,4,G,A
210055335680,E,E,4,H,A
210056630019,F,G,4,J,A
210055659284,F,F,2,B,A
210056572791,G,G,2,F,A
210056856265,H,H,4,G,B
210057396412,C,D,3,D,A
210056652016,B,B,5,D,A
210055733823,A,D,6,D,A
210055770895,B,D,4,B,A
210055792204,A,C,8,F,A
210057386746,H,G,4,E,A
210055717637,E,E,4,C,A
210055776541,C,E,4,D,A
210055579817,A,B,2,A,A
210055740634,E,E,3,B,A
210057564177,D,E,3,N,B
210055617882,E,C,3,C,A
210055418200,E,F,4,M,D
210057572510,D,E,6,G,A
210057598501,E,G,5,G,A
210056623312,F,E,5,G,A
210055501050,G,F,3,G,A
210055745127,D,G,4,I,A
210055290682,E,F,3,D,A
210054537631,E,E,4,C,A
210055633026,F,E,3,J,A
210056244739,B,E,4,H,A
210055782229,B,B,3,B,A
210057586013,B,E,2,C,A
210055113677,B,C,6,C,A
210055771178,E,E,4,E,A
210057290611,D,F,2,D,A
210056973951,E,E,4,C,A
210056922628,C,F,3,F,A
210057794442,C,E,3,B,A
210057376737,E,C,3,H,A
210056536175,E,G,3,J,B
210056943117,E,E,4,C,A
210057349954,E,E,3,C,A
210055452752,E,E,3,F,A
210057771406,B,A,4,B,A
210057814043,C,E,4,F,A
210055243809,C,E,4,D,A
210057579242,D,C,3,G,A
210056860707,B,D,3,D,A
210057060594,C,C,4,B,A
210057748772,E,E,3,P,C
210056046265,F,F,4,I,A
210057151412,F,F,4,G,A
210055541759,C,D,5,C,A
210055736849,D,E,4,L,D
210057366960,F,E,5,C,A
210056953945,E,C,6,F,A
210057495232,H,C,5,B,A
210055781781,E,E,3,F,A
210055358883,F,E,3,L,C
210055543458,D,E,5,B,A
210057609364,C,D,4,C,A
210055396178,E,D,4,J,A
210056709730,G,G,4,N,A
210055620684,H,F,2,D,A
210054852482,B,C,4,C,A
210055666492,C,D,3,C,A
210055134195,C,D,4,D,A
210055299246,G,G,1,F,A
210057861668,E,E,4,E,A
210057114989,F,G,5,M,D
210055576673,B,C,5,C,A
210054631449,G,G,1,J,A
210054546595,E,B,4,C,A
210057932825,C,B,4,B,A
210056222771,B,G,4,I,A
210055634278,G,G,4,Q,C
210056954623,C,C,3,A,A
210056863464,D,E,4,G,A
210057827162,E,G,4,L,A
210055596107,E,G,4,G,A
210057749998,F,B,3,G,A
210054552437,D,C,3,D,A
210057046278,C,E,3,H,A
210055663199,C,C,5,B,A
210055615061,F,F,2,D,A
210056578785,E,E,4,P,D
210056478945,B,D,4,B,A
210055525014,H,H,3,A,A
210057131445,E,E,2,F,A
210057361636,E,E,3,D,A
210054803296,C,B,4,I,A
210057292996,C,F,3,Q,D
210057381527,D,E,4,C,A
210057047070,B,B,5,C,A
210055438633,E,D,5,B,A
210055561945,B,F,3,B,A
210056645905,D,E,4,M,D
210057814786,D,G,4,H,A
210055524373,D,B,3,A,A
210055487971,E,C,3,B,A
210057488533,B,D,5,B,A
210055704483,E,F,3,H,A
210054708077,B,B,4,G,A
210056730259,F,F,3,E,A
210055679366,C,D,3,Q,B
210057810993,B,B,2,B,A
210056663886,B,G,3,G,A
210057807390,E,D,3,H,B
210057114578,E,B,4,B,A
210055820970,G,G,5,H,B
210057794559,B,B,4,C,A
210054564950,C,E,4,E,A
210057800102,E,E,3,D,A
210057052032,C,D,5,C,A
210055735726,F,F,5,D,A
210057576857,E,E,4,E,A
210056663061,C,C,3,B,A
210057149719,D,E,4,D,A
210054537307,B,E,6,H,A
210057297575,G,G,6,Q,D
210057376707,E,F,4,I,A
210055349937,H,G,2,E,A
210056916847,E,E,5,C,A
210055802134,B,C,5,B,A
210055084031,C,F,3,E,A
210057346136,F,E,4,E,A
210057569085,G,C,2,E,A
210054932876,D,F,2,E,A
210056707441,D,B,4,E,A
210054542000,E,G,4,H,A
210055679723,E,D,4,B,C
210056663888,G,G,4,F,A
210054556911,B,B,4,B,A
210057042496,F,D,4,H,A
210055045114,B,E,4,M,A
210055446167,E,E,2,D,A
210055680635,B,E,4,E,A
210055533357,E,E,4,D,A
210055496428,C,G,2,D,A
210056253049,C,C,3,B,A
210055212785,C,E,3,D,A
210054851668,B,E,4,E,A
210055540207,F,E,3,G,A
210058003527,D,G,3,D,A
210057337822,D,G,4,M,A
210057117612,B,E,2,D,A
210057595490,E,E,3,G,A
210056877478,E,F,3,F,A
210056940022,B,H,4,B,A
210055484319,H,H,2,G,A
210054549271,C,C,3,I,A
210056660941,C,D,4,C,A
210055681535,F,G,2,D,A
210055755422,E,E,3,D,A
210057152565,E,E,4,F,A
210056929948,E,C,5,G,A
210057699516,H,E,2,B,A
210055007102,A,B,4,C,D
210054566194,E,E,3,D,A
210056706703,D,E,2,D,A
210057832204,B,B,3,A,A
210055751892,A,E,5,B,A
210057820301,E,G,3,C,A
210055387631,H,H,4,F,A
210055246831,E,G,2,F,A
210057311604,G,E,4,P,B
210057106540,F,E,5,G,A
210055350685,F,F,4,D,A
210057394440,C,E,4,E,A
210055755907,H,B,6,B,A
210057982664,E,D,6,D,A
210055797974,D,D,7,C,A
210056766572,B,A,8,C,A
210056265043,D,E,2,E,A
210055284251,B,E,3,B,A
210056932050,C,E,5,B,A
210056222749,H,B,4,A,A
210055664918,D,C,4,C,A
210057380445,E,E,4,J,A
210055631023,C,G,3,G,A
210056230836,E,D,2,E,A
210056712531,C,D,4,H,A
210057366006,B,F,2,C,A
210055673453,E,E,4,D,A
210055327030,C,F,3,G,A
210055769207,B,B,4,A,D
210055757943,B,E,3,A,A
210056649129,B,C,2,D,A
210055649420,H,D,2,D,A
210057731271,F,F,3,G,A
210057373519,G,F,1,H,A
210056942302,E,E,4,C,A
210055683484,C,F,3,H,B
210057857944,A,A,2,F,A
210057829429,C,G,5,D,A
210055620532,C,D,3,C,A
210054544771,G,E,5,C,A
210055727995,E,C,3,G,A
210055563966,E,E,2,E,A
210055613660,F,E,5,G,A
210057357973,B,C,5,G,A
210057575164,C,C,4,A,A
210055678485,A,D,2,A,A
210057354557,D,E,3,C,A
210055632476,H,B,7,C,A
210057153480,F,F,4,F,A
210056894300,E,E,4,L,D
210056232600,D,E,4,C,A
210057151839,C,E,4,G,D
210056943790,B,C,2,B,A
210056490782,E,F,3,C,A
210054571778,E,G,3,N,A
210056911815,C,C,2,D,A
210055742271,C,E,6,E,A
210058015645,C,A,4,B,A
210057560000,E,E,4,B,A
210056587952,F,C,2,E,B
210056661649,G,D,4,G,A
210056554526,E,E,5,H,A
210055629120,C,C,3,C,A
210056547079,E,F,4,D,A
210057816793,F,F,3,G,A
210057798538,H,B,3,D,A
210056257731,D,E,5,B,A
210057839387,E,E,4,H,A
210056559927,D,D,3,B,A
210057144027,B,B,3,D,A
210057792656,H,G,4,G,A
210056268764,D,D,4,B,A
210055312856,C,F,4,I,A
210057124293,B,B,4,B,A
210056267382,C,D,2,B,A
210056653900,E,E,5,G,A
210054958294,F,E,5,H,A
210055486652,G,E,5,E,A
210055784434,C,E,4,C,A
210054570395,E,E,4,C,A
210054567160,E,G,3,C,A
210055410350,B,G,3,F,B
210057078337,F,E,2,B,A
210055698255,E,F,5,K,A
210056845849,E,F,4,H,A
210054780685,C,E,2,I,A
210055471974,E,E,3,C,A
210055555147,E,E,4,H,A
210055544221,B,D,5,C,A
210056854665,E,G,5,P,D
210057106824,D,D,5,C,A
210056627717,E,F,3,E,A
210054888637,E,D,3,D,A
210055535541,G,G,4,D,A
210057551564,D,G,1,I,A
210056886879,E,F,1,G,A
210055539678,C,C,8,B,A
210057321643,B,E,3,D,A
210055851458,A,A,3,C,A
210055767331,E,F,4,C,A
210055481709,C,E,4,J,A
210056792303,B,C,3,D,A
210055766853,C,E,5,C,A
210056916165,E,G,5,F,D
210055726078,C,G,5,G,A
210055457983,G,F,4,Q,D
210057763822,E,D,4,C,A
210055371864,C,G,6,H,A
210056462311,E,G,4,E,A
210055419754,E,F,2,G,A
210055358269,E,F,4,D,B
210056884599,E,D,3,D,A
210057690316,B,E,4,B,A
210055731097,E,G,2,B,A
210055733648,D,E,4,H,A
210057607210,F,F,4,H,A
210055712413,B,B,4,B,A
210055771339,E,C,3,F,A
210057333970,B,B,1,C,A
210055734067,C,E,3,D,A
210057405748,D,D,4,B,C
210056709255,E,D,4,I,A
210057335195,E,E,4,C,A
210057396960,H,E,3,C,B
210057042761,E,E,2,F,A
210056445216,C,E,5,H,A
210056550779,H,H,9,B,A
210055707179,A,C,2,E,A
210057376206,F,F,3,G,A
210055017427,C,C,3,D,A
210055567931,B,B,4,B,A
210055057967,C,H,4,C,A
210055705697,C,E,3,D,A
210057696591,F,E,3,H,A
210055611209,E,C,4,C,A
210055274712,G,G,6,Q,D
210055792799,E,D,3,B,A
210055762310,D,E,5,C,A
210057117857,G,F,4,N,A
210057793770,H,G,4,D,A
210057150576,E,F,4,C,A
210055612807,E,E,2,D,A
210054948911,F,E,2,K,A
210055465980,F,G,5,G,A
210056631078,A,A,3,D,A
210057805335,D,E,3,E,A
210056616869,E,E,4,E,A
210055430694,C,F,4,D,A
210057829256,F,F,6,M,B
210057385272,B,D,3,B,A
210057819830,E,D,3,O,A
210055613260,C,E,5,B,A
210056904719,B,C,4,G,A
210056538565,C,B,4,B,A
210057340447,B,B,4,D,A
210056915285,E,F,3,C,A
210055515560,H,F,3,C,A
210056933615,H,B,1,B,A
210055717598,F,E,3,E,A
210056654323,E,E,5,C,A
210055640677,D,D,3,C,A
210055686202,D,C,4,F,C
210057325304,F,G,4,H,A
210055744985,B,G,5,I,A
210055657736,B,E,4,C,A
210054568028,G,E,2,P,A
210055652572,E,E,5,D,A
210057536592,B,E,3,B,A
210056780476,C,C,3,C,A
210055581013,E,F,4,J,A
210055752517,C,D,3,C,A
210057740080,E,G,4,G,A
210055605217,E,G,3,F,A
210057832315,E,E,4,D,A
210055655852,B,F,3,D,A
210055560045,C,C,2,A,A
210055447310,C,E,4,E,A
210056573162,D,D,6,C,A
210055797568,H,E,7,B,A
210056890793,B,B,3,C,A
210057372621,B,B,4,B,A
210057537026,B,E,5,B,A
210055742040,C,G,4,C,A
210057369704,C,E,5,H,A
210057828598,C,C,4,B,A
210055770064,A,B,4,A,A
210055645641,E,E,4,F,A
210055713545,F,E,5,E,A
210056279623,D,E,3,F,A
210056575449,H,E,4,B,A
210057316317,C,C,4,H,A
210056582881,E,F,4,K,A
210055704454,E,E,5,H,A
210055564303,E,E,4,C,A
210056914473,F,G,2,D,A
210054565020,E,F,3,C,A
210055698648,F,F,3,M,A
210055694280,C,E,3,F,A
210056563427,B,C,2,B,A
210056941200,G,E,4,G,A
210054517091,E,D,3,H,A
210055719380,B,E,3,C,A
210055478592,F,E,3,D,A
210058008627,G,E,3,C,A
210055756473,C,D,5,D,A
210058018125,E,E,4,C,A
210055456044,E,G,2,I,A
210055631255,C,C,5,C,A
210056661145,E,E,6,E,A
210055672751,D,E,3,C,A
210054567066,D,D,5,E,A
210057792002,C,F,2,F,A
210057045064,C,F,4,E,A
210057356845,B,D,2,B,A
210055681997,E,E,3,D,A
210055666758,E,E,4,C,A
210055573297,E,D,4,E,A
210056812423,H,D,4,B,A
210056216759,E,D,5,C,A
210057601705,C,D,6,E,A
210054535963,C,E,3,B,A
210057789391,D,B,5,H,A
210055538856,H,F,4,F,A
210055355062,G,G,4,O,A
210057815522,E,G,3,E,A
210057007066,B,C,4,E,C
210057770615,E,F,3,J,B
210055638551,F,G,3,I,A
210056641964,D,E,4,G,A
210057822801,B,B,1,B,A
210056572423,C,E,4,E,A
210056445839,B,B,5,B,A
210056865689,C,C,1,B,A
210056428317,E,F,7,M,A
210057084789,E,F,7,M,A
210056229077,E,B,5,E,A
210057133492,E,E,3,C,A
210057835819,C,D,3,B,A
210056461410,C,C,6,C,A
210056164282,B,B,4,E,A
210057134294,E,E,4,I,A
210055815656,B,D,3,B,A
210054549349,C,C,4,B,A
210055587021,C,E,2,B,A
210057094518,E,E,3,B,A
210054542527,E,G,2,H,A
210056945460,B,E,3,B,A
210056268763,D,D,4,B,A
210055777431,E,E,2,B,A
210055481786,F,E,4,C,A
210055345140,G,G,4,E,A
210055788047,D,E,4,B,A
210056461492,C,C,4,C,A
210055595874,D,D,5,B,A
210056917112,E,E,1,B,A
210056704705,F,E,3,G,A
210054837972,E,F,4,I,A
210055729458,B,F,2,G,A
210057834027,E,H,8,G,A
210055702362,E,E,4,E,A
210055729737,D,C,2,B,A
210055813997,C,E,6,E,A
210055392122,C,F,3,G,A
210055720484,G,G,4,F,B
210057864838,H,E,3,B,A
210057086251,D,G,5,G,A
210056479441,D,D,3,C,A
210057348719,E,G,4,E,A
210054546261,E,D,5,K,A
210054543984,E,E,3,E,A
210055534158,G,C,3,P,A
210054538610,E,E,4,D,A
210057798709,F,E,2,C,A
210055759942,F,C,4,F,A
210055749811,E,E,2,B,A
210057113565,H,E,2,C,A
210057084673,E,E,2,B,A
210055163980,C,D,1,A,A
210055535470,D,D,2,C,A
210057770655,B,A,3,C,A
210055960359,F,F,5,E,A
210056990938,F,F,5,E,A
210057818424,D,F,5,E,A
210055680773,B,C,5,A,A
210057836381,E,D,1,A,A
210055705223,E,E,5,D,A
210056247831,H,H,3,B,A
210057357204,E,E,3,B,A
210057043662,E,E,3,D,A
210055813996,C,E,6,E,A
210056569044,B,G,4,E,A
210054560375,E,G,2,J,A
210056961510,D,E,4,D,A
210055637637,B,B,4,F,A
210055408949,H,H,1,F,A
210056628172,C,C,3,G,A
210055747022,E,F,2,G,A
210056921749,E,C,3,D,A
210057790216,H,E,3,C,A
210055857829,E,E,5,F,A
210056137268,B,B,4,L,A
210055349026,G,G,1,B,A
210056943670,C,G,3,E,A
210057817105,E,E,2,C,A
210057930361,B,D,4,B,A
210057547914,G,G,4,H,C
210057878970,F,F,5,E,A
210054518505,C,B,3,C,A
210054740534,B,A,3,B,A
210056659942,E,E,3,K,A
210057116100,H,C,3,C,A
210057558996,C,E,5,L,B
210055734351,B,E,5,C,A
210055589095,C,B,5,B,A
210056236952,C,C,4,B,A
210056216143,F,E,5,G,A
210054522377,B,B,2,G,A
210055599373,F,E,4,K,A
210055740823,C,D,6,B,A
210055321692,C,D,5,C,A
210057231597,C,C,1,B,A
210057358921,E,E,4,C,A
210055721077,D,F,4,H,A
210055649364,C,F,4,F,A
210057825053,E,E,3,B,A
210057296833,E,E,3,E,A
210055813994,C,E,6,E,A
210056576446,D,C,4,P,D
210055770870,F,F,5,G,A
210057366898,F,G,4,D,A
210056462686,B,C,4,C,A
210055644391,C,E,4,C,A
210054554205,E,F,5,N,B
210055202924,E,E,3,C,A
210055637223,E,E,4,B,A
210056307657,B,C,1,G,A
210056241109,H,H,4,E,A
210056469114,E,E,5,B,A
210057151705,E,F,7,D,A
210055363832,C,D,4,D,A
210055498240,E,E,4,C,A
210055516189,G,G,2,H,A
210055689262,D,E,3,E,A
210056230508,C,C,3,E,A
210057345421,D,E,4,E,A
210056634957,E,E,4,H,B
210055675894,E,E,4,F,A
210057131555,D,E,2,C,A
